gutenberg_id,text
1532,"So be my grave my peace, as here I give"
1532,Her father's heart from her!--Call France;--who stirs?
1532,"Call Burgundy!--Cornwall and Albany,"
1532,With my two daughters' dowers digest this third:
1532,"Let pride, which she calls plainness, marry her."
1532,"I do invest you jointly in my power,"
1532,"Pre-eminence, and all the large effects"
1532,"That troop with majesty.--Ourself, by monthly course,"
1532,"With reservation of an hundred knights,"
1532,"By you to be sustain'd, shall our abode"
1532,Make with you by due turns. Only we still retain
1532,"The name, and all the additions to a king;"
1532,"The sway,"
1532,"Revenue, execution of the rest,"
1532,"Beloved sons, be yours; which to confirm,"
1532,This coronet part betwixt you.
1532,[Giving the crown.]
1532,
1532,Kent.
1532,"Royal Lear,"
1532,"Whom I have ever honour'd as my king,"
1532,"Lov'd as my father, as my master follow'd,"
1532,As my great patron thought on in my prayers.--
1532,
1532,Lear.
1532,The bow is bent and drawn; make from the shaft.
1532,
1532,Kent.
1532,"Let it fall rather, though the fork invade"
1532,The region of my heart: be Kent unmannerly
1532,"When Lear is mad. What wouldst thou do, old man?"
1532,Think'st thou that duty shall have dread to speak
1532,When power to flattery bows? To plainness honour's bound
1532,When majesty falls to folly. Reverse thy state;
1532,And in thy best consideration check
1532,"This hideous rashness: answer my life my judgment,"
1532,Thy youngest daughter does not love thee least;
1532,Nor are those empty-hearted whose low sound
1532,Reverbs no hollowness.
1532,
1532,Lear.
1532,"Kent, on thy life, no more."
1532,
1532,Kent.
1532,My life I never held but as a pawn
1532,"To wage against thine enemies; nor fear to lose it,"
1532,Thy safety being the motive.
1532,
1532,Lear.
1532,Out of my sight!
1532,
1532,Kent.
1532,"See better, Lear; and let me still remain"
1532,The true blank of thine eye.
1532,
1532,Lear.
1532,"Now, by Apollo,--"
1532,
1532,Kent.
1532,"Now by Apollo, king,"
1532,Thou swear'st thy gods in vain.
1532,
1532,Lear.
1532,O vassal! miscreant!
1532,
1532,[Laying his hand on his sword.]
1532,
1532,Alb. and Corn.
1532,"Dear sir, forbear!"
1532,
1532,Kent.
1532,Do;
1532,"Kill thy physician, and the fee bestow"
1532,"Upon the foul disease. Revoke thy gift,"
1532,"Or, whilst I can vent clamour from my throat,"
1532,I'll tell thee thou dost evil.
1532,
1532,Lear.
1532,"Hear me, recreant!"
1532,"On thine allegiance, hear me!--"
1532,"Since thou hast sought to make us break our vow,--"
1532,"Which we durst never yet,--and with strain'd pride"
1532,"To come between our sentence and our power,--"
1532,"Which nor our nature nor our place can bear,--"
1532,"Our potency made good, take thy reward."
1532,Five days we do allot thee for provision
1532,To shield thee from diseases of the world;
1532,And on the sixth to turn thy hated back
1532,"Upon our kingdom: if, on the tenth day following,"
1532,"Thy banish'd trunk be found in our dominions,"
1532,"The moment is thy death. Away! by Jupiter,"
1532,This shall not be revok'd.
1532,
1532,Kent.
1532,"Fare thee well, king: sith thus thou wilt appear,"
1532,"Freedom lives hence, and banishment is here.--"
1532,"[To Cordelia.] The gods to their dear shelter take thee, maid,"
1532,That justly think'st and hast most rightly said!
1532,[To Regan and Goneril.]
1532,"And your large speeches may your deeds approve,"
1532,That good effects may spring from words of love.--
1532,"Thus Kent, O princes, bids you all adieu;"
1532,He'll shape his old course in a country new.
1532,
1532,[Exit.]
1532,
1532,"[Flourish. Re-enter Gloster, with France, Burgundy, and"
1532,Attendants.]
1532,
1532,Glou.
1532,"Here's France and Burgundy, my noble lord."
1532,
1532,Lear.
1532,"My Lord of Burgundy,"
1532,"We first address toward you, who with this king"
1532,Hath rivall'd for our daughter: what in the least
1532,"Will you require in present dower with her,"
1532,Or cease your quest of love?
1532,
1532,Bur.
1532,"Most royal majesty,"
1532,"I crave no more than hath your highness offer'd,"
1532,Nor will you tender less.
1532,
1532,Lear.
1532,"Right noble Burgundy,"
1532,"When she was dear to us, we did hold her so;"
1532,"But now her price is fall'n. Sir, there she stands:"
1532,"If aught within that little seeming substance,"
1532,"Or all of it, with our displeasure piec'd,"
1532,"And nothing more, may fitly like your grace,"
1532,"She's there, and she is yours."
1532,
1532,Bur.
1532,I know no answer.
1532,
1532,Lear.
1532,"Will you, with those infirmities she owes,"
1532,"Unfriended, new-adopted to our hate,"
1532,"Dower'd with our curse, and stranger'd with our oath,"
1532,"Take her, or leave her?"
1532,
1532,Bur.
1532,"Pardon me, royal sir;"
1532,Election makes not up on such conditions.
1532,
1532,Lear.
1532,"Then leave her, sir; for, by the power that made me,"
1532,"I tell you all her wealth.--[To France] For you, great king,"
1532,I would not from your love make such a stray
1532,To match you where I hate; therefore beseech you
1532,To avert your liking a more worthier way
1532,Than on a wretch whom nature is asham'd
1532,Almost to acknowledge hers.
1532,
1532,France.
1532,"This is most strange,"
1532,"That she, who even but now was your best object,"
1532,"The argument of your praise, balm of your age,"
1532,"Most best, most dearest, should in this trice of time"
1532,"Commit a thing so monstrous, to dismantle"
1532,So many folds of favour. Sure her offence
1532,Must be of such unnatural degree
1532,"That monsters it, or your fore-vouch'd affection"
1532,Fall'n into taint; which to believe of her
1532,Must be a faith that reason without miracle
1532,Should never plant in me.
1532,
1532,Cor.
1532,"I yet beseech your majesty,--"
1532,If for I want that glib and oily art
1532,"To speak and purpose not; since what I well intend,"
1532,"I'll do't before I speak,--that you make known"
1532,"It is no vicious blot, murder, or foulness,"
1532,"No unchaste action or dishonour'd step,"
1532,That hath depriv'd me of your grace and favour;
1532,"But even for want of that for which I am richer,--"
1532,"A still-soliciting eye, and such a tongue"
1532,"As I am glad I have not, though not to have it"
1532,Hath lost me in your liking.
1532,
1532,Lear.
1532,Better thou
1532,Hadst not been born than not to have pleas'd me better.
1532,
1532,France.
1532,"Is it but this,--a tardiness in nature"
1532,Which often leaves the history unspoke
1532,"That it intends to do?--My lord of Burgundy,"
1532,What say you to the lady? Love's not love
1532,When it is mingled with regards that stands
1532,Aloof from the entire point. Will you have her?
1532,She is herself a dowry.
1532,
1532,Bur.
1532,"Royal king,"
1532,"Give but that portion which yourself propos'd,"
1532,"And here I take Cordelia by the hand,"
1532,Duchess of Burgundy.
1532,
1532,Lear.
1532,Nothing: I have sworn; I am firm.
1532,
1532,Bur.
1532,"I am sorry, then, you have so lost a father"
1532,That you must lose a husband.
1532,
1532,Cor.
1532,Peace be with Burgundy!
1532,"Since that respects of fortune are his love,"
1532,I shall not be his wife.
1532,
1532,France.
1532,"Fairest Cordelia, that art most rich, being poor;"
1532,"Most choice, forsaken; and most lov'd, despis'd!"
1532,Thee and thy virtues here I seize upon:
1532,"Be it lawful, I take up what's cast away."
1532,"Gods, gods! 'tis strange that from their cold'st neglect"
1532,My love should kindle to inflam'd respect.--
1532,"Thy dowerless daughter, king, thrown to my chance,"
1532,"Is queen of us, of ours, and our fair France:"
1532,Not all the dukes of waterish Burgundy
1532,Can buy this unpriz'd precious maid of me.--
1532,"Bid them farewell, Cordelia, though unkind:"
1532,"Thou losest here, a better where to find."
1532,
1532,Lear.
1532,"Thou hast her, France: let her be thine; for we"
1532,"Have no such daughter, nor shall ever see"
1532,That face of hers again.--Therefore be gone
1532,"Without our grace, our love, our benison.--"
1532,"Come, noble Burgundy."
1532,
1532,"[Flourish. Exeunt Lear, Burgundy, Cornwall, Albany, Gloster,"
1532,and Attendants.]
1532,
1532,France.
1532,Bid farewell to your sisters.
1532,
1532,Cor.
1532,"The jewels of our father, with wash'd eyes"
1532,Cordelia leaves you: I know you what you are;
1532,"And, like a sister, am most loath to call"
1532,Your faults as they are nam'd. Love well our father:
1532,To your professed bosoms I commit him:
1532,"But yet, alas, stood I within his grace,"
1532,I would prefer him to a better place.
1532,"So, farewell to you both."
1532,
1532,Reg.
1532,Prescribe not us our duties.
1532,
1532,Gon.
1532,Let your study
1532,"Be to content your lord, who hath receiv'd you"
1532,"At fortune's alms. You have obedience scanted,"
1532,And well are worth the want that you have wanted.
1532,
1532,Cor.
1532,Time shall unfold what plighted cunning hides:
1532,"Who cover faults, at last shame them derides."
1532,Well may you prosper!
1532,
1532,France.
1532,"Come, my fair Cordelia."
1532,
1532,[Exeunt France and Cordelia.]
1532,
1532,Gon.
1532,"Sister, it is not little I have to say of what most nearly"
1532,appertains to us both. I think our father will hence to-night.
1532,
1532,Reg.
1532,"That's most certain, and with you; next month with us."
1532,
1532,Gon.
1532,You see how full of changes his age is; the observation we
1532,have made of it hath not been little: he always loved our
1532,sister most; and with what poor judgment he hath now cast her
1532,off appears too grossly.
1532,
1532,Reg.
1532,'Tis the infirmity of his age: yet he hath ever but slenderly
1532,known himself.
1532,
1532,Gon.
1532,The best and soundest of his time hath been but rash; then must
1532,"we look to receive from his age, not alone the imperfections of"
1532,"long-ingraffed condition, but therewithal the unruly waywardness"
1532,that infirm and choleric years bring with them.
1532,
1532,Reg.
1532,Such unconstant starts are we like to have from him as this of
1532,Kent's banishment.
1532,
1532,Gon.
1532,There is further compliment of leave-taking between France and
1532,him. Pray you let us hit together: if our father carry authority
1532,"with such dispositions as he bears, this last surrender of his"
1532,will but offend us.
1532,
1532,Reg.
1532,We shall further think of it.
1532,
1532,Gon.
1532,"We must do something, and i' th' heat."
1532,
1532,[Exeunt.]
1532,
1532,
1532,
1532,Scene II.  A Hall in the Earl of Gloster's Castle.
1532,
1532,[Enter Edmund with a letter.]
1532,
1532,Edm.
1532,"Thou, nature, art my goddess; to thy law"
1532,My services are bound. Wherefore should I
1532,"Stand in the plague of custom, and permit"
1532,"The curiosity of nations to deprive me,"
1532,For that I am some twelve or fourteen moonshines
1532,Lag of a brother? Why bastard? wherefore base?
1532,"When my dimensions are as well compact,"
1532,"My mind as generous, and my shape as true"
1532,As honest madam's issue? Why brand they us
1532,"With base? with baseness? bastardy? base, base?"
1532,"Who, in the lusty stealth of nature, take"
1532,More composition and fierce quality
1532,"Than doth, within a dull, stale, tired bed,"
1532,Go to the creating a whole tribe of fops
1532,"Got 'tween asleep and wake?--Well then,"
1532,"Legitimate Edgar, I must have your land:"
1532,Our father's love is to the bastard Edmund
1532,As to the legitimate: fine word--legitimate!
1532,"Well, my legitimate, if this letter speed,"
1532,"And my invention thrive, Edmund the base"
1532,Shall top the legitimate. I grow; I prosper.--
1532,"Now, gods, stand up for bastards!"
1532,
1532,[Enter Gloster.]
1532,
1532,Glou.
1532,Kent banish'd thus! and France in choler parted!
1532,And the king gone to-night! subscrib'd his pow'r!
1532,Confin'd to exhibition! All this done
1532,"Upon the gad!--Edmund, how now! What news?"
1532,
1532,Edm.
1532,"So please your lordship, none."
1532,
1532,[Putting up the letter.]
1532,
1532,Glou.
1532,Why so earnestly seek you to put up that letter?
1532,
1532,Edm.
1532,"I know no news, my lord."
1532,
1532,Glou.
1532,What paper were you reading?
1532,
1532,Edm.
1532,"Nothing, my lord."
1532,
1532,Glou.
1532,"No? What needed, then, that terrible dispatch of it into your"
1532,pocket? the quality of nothing hath not such need to hide itself.
1532,Let's see.
1532,"Come, if it be nothing, I shall not need spectacles."
1532,
1532,Edm.
1532,"I beseech you, sir, pardon me. It is a letter from my brother"
1532,"that I have not all o'er-read; and for so much as I have perus'd,"
1532,I find it not fit for your o'erlooking.
1532,
1532,Glou.
1532,"Give me the letter, sir."
1532,
1532,Edm.
1532,"I shall offend, either to detain or give it. The contents, as in"
1532,"part I understand them, are to blame."
1532,
1532,Glou.
1532,"Let's see, let's see!"
1532,
1532,Edm.
1532,"I hope, for my brother's justification, he wrote this but as an"
1532,essay or taste of my virtue.
1532,
1532,Glou.
1532,[Reads.] 'This policy and reverence of age makes the world
1532,bitter to the best of our times; keeps our fortunes from us
1532,till our oldness cannot relish them. I begin to find an idle
1532,"and fond bondage in the oppression of aged tyranny; who sways,"
1532,"not as it hath power, but as it is suffered. Come to me, that"
1532,of this I may speak more. If our father would sleep till I
1532,"waked him, you should enjoy half his revenue for ever, and live"
1532,"the beloved of your brother,"
1532,'EDGAR.'
1532,"Hum! Conspiracy?--'Sleep till I waked him,--you should enjoy half"
1532,his revenue.'--My son Edgar! Had he a hand to write this? a heart
1532,and brain to breed it in? When came this to you? who brought it?
1532,
1532,Edm.
1532,"It was not brought me, my lord, there's the cunning of it; I"
1532,found it thrown in at the casement of my closet.
1532,
1532,Glou.
1532,You know the character to be your brother's?
1532,
1532,Edm.
1532,"If the matter were good, my lord, I durst swear it were his; but"
1532,"in respect of that, I would fain think it were not."
1532,
1532,Glou.
1532,It is his.
1532,
1532,Edm.
1532,"It is his hand, my lord; but I hope his heart is not in the"
1532,contents.
1532,
1532,Glou.
1532,Hath he never before sounded you in this business?
1532,
1532,Edm.
1532,"Never, my lord: but I have heard him oft maintain it to be fit"
1532,"that, sons at perfect age, and fathers declined, the father"
1532,"should be as ward to the son, and the son manage his revenue."
1532,
1532,Glou.
1532,"O villain, villain!--His very opinion in the letter! Abhorred"
1532,"villain!--Unnatural, detested, brutish villain! worse than"
1532,"brutish!--Go, sirrah, seek him; I'll apprehend him. Abominable"
1532,villain!--Where is he?
1532,
1532,Edm.
1532,"I do not well know, my lord. If it shall please you to suspend"
1532,your indignation against my brother till you can derive from him
1532,"better testimony of his intent, you should run a certain course;"
1532,"where, if you violently proceed against him, mistaking his"
1532,"purpose, it would make a great gap in your own honour, and shake"
1532,in pieces the heart of his obedience. I dare pawn down my life
1532,for him that he hath writ this to feel my affection to your
1532,"honour, and to no other pretence of danger."
1532,
1532,Glou.
1532,Think you so?
1532,
1532,Edm.
1532,"If your honour judge it meet, I will place you where you shall"
1532,"hear us confer of this, and by an auricular assurance have your"
1532,satisfaction;
1532,and that without any further delay than this very evening.
1532,
1532,Glou.
1532,He cannot be such a monster.
1532,
1532,Edm.
1532,"Nor is not, sure."
1532,
1532,Glou.
1532,"To his father, that so tenderly and entirely loves him.--Heaven"
1532,"and earth!--Edmund, seek him out; wind me into him, I pray you:"
1532,frame the business after your own wisdom. I would unstate myself
1532,to be in a due resolution.
1532,
1532,Edm.
1532,"I will seek him, sir, presently; convey the business as I shall"
1532,"find means, and acquaint you withal."
1532,
1532,Glou.
1532,These late eclipses in the sun and moon portend no good to us:
1532,"though the wisdom of nature can reason it thus and thus, yet"
1532,"nature finds itself scourged by the sequent effects: love cools,"
1532,"friendship falls off, brothers divide: in cities, mutinies; in"
1532,"countries, discord; in palaces, treason; and the bond cracked"
1532,'twixt son and father. This villain of mine comes under the
1532,prediction; there's son against father: the king falls from
1532,bias of nature; there's father against child. We have seen the
1532,"best of our time: machinations, hollowness, treachery, and all"
1532,ruinous disorders follow us disquietly to our graves.--Find out
1532,"this villain, Edmund; it shall lose thee nothing; do it"
1532,carefully.--And the noble and true-hearted Kent banished! his
1532,"offence, honesty!--'Tis strange."
1532,
1532,[Exit.]
1532,
1532,Edm.
1532,"This is the excellent foppery of the world, that, when we are"
1532,"sick in fortune,--often the surfeit of our own behaviour,--we"
1532,"make guilty of our disasters the sun, the moon, and the stars; as"
1532,if we were villains on necessity; fools by heavenly compulsion;
1532,"knaves, thieves, and treachers by spherical pre-dominance;"
1532,"drunkards, liars, and adulterers by an enforced obedience of"
1532,"planetary influence; and all that we are evil in, by a divine"
1532,"thrusting on: an admirable evasion of whoremaster man, to lay his"
1532,goatish disposition to the charge of a star! My father compounded
1532,"with my mother under the dragon's tail, and my nativity was under"
1532,ursa major; so that it follows I am rough and lecherous.--Tut! I
1532,"should have been that I am, had the maidenliest star in the"
1532,firmament twinkled on my bastardizing.
1532,
1532,[Enter Edgar.]
1532,
1532,"Pat!--he comes, like the catastrophe of the old comedy: my cue"
1532,"is villainous melancholy, with a sigh like Tom o' Bedlam.--O,"
1532,"these eclipses do portend these divisions! fa, sol, la, mi."
1532,
1532,Edg.
1532,"How now, brother Edmund! what serious contemplation are you in?"
1532,
1532,Edm.
1532,"I am thinking, brother, of a prediction I read this other day,"
1532,what should follow these eclipses.
1532,
1532,Edg.
1532,Do you busy yourself with that?
1532,
1532,Edm.
1532,"I promise you, the effects he writes of succeed unhappily: as of"
1532,"unnaturalness between the child and the parent; death, dearth,"
1532,"dissolutions of ancient amities; divisions in state, menaces and"
1532,"maledictions against king and nobles; needless diffidences,"
1532,"banishment of friends, dissipation of cohorts, nuptial breaches,"
1532,and I know not what.
1532,
1532,Edg.
1532,How long have you been a sectary astronomical?
1532,
1532,Edm.
1532,"Come, come! when saw you my father last?"
1532,
1532,Edg.
1532,The night gone by.
1532,
1532,Edm.
1532,Spake you with him?
1532,
1532,Edg.
1532,"Ay, two hours together."
1532,
1532,Edm.
1532,Parted you in good terms? Found you no displeasure in him by word
1532,or countenance?
1532,
1532,Edg.
1532,None at all.
1532,
1532,Edm.
1532,Bethink yourself wherein you may have offended him: and at my
1532,entreaty forbear his presence until some little time hath
1532,qualified the heat of his displeasure; which at this instant so
1532,rageth in him that with the mischief of your person it would
1532,scarcely allay.
1532,
1532,Edg.
1532,Some villain hath done me wrong.
1532,
1532,Edm.
1532,That's my fear. I pray you have a continent forbearance till the
1532,"speed of his rage goes slower; and, as I say, retire with me to"
1532,"my lodging, from whence I will fitly bring you to hear my lord"
1532,"speak: pray you, go; there's my key.--If you do stir abroad, go"
1532,armed.
1532,
1532,Edg.
1532,"Armed, brother!"
1532,
1532,Edm.
1532,"Brother, I advise you to the best; I am no honest man"
1532,if there be any good meaning toward you: I have told you what I
1532,have seen and heard but faintly; nothing like the image and
1532,"horror of it: pray you, away!"
1532,
1532,Edg.
1532,Shall I hear from you anon?
1532,
1532,Edm.
1532,I do serve you in this business.
1532,
1532,[Exit Edgar.]
1532,
1532,"A credulous father! and a brother noble,"
1532,Whose nature is so far from doing harms
1532,That he suspects none; on whose foolish honesty
1532,My practices ride easy!--I see the business.
1532,"Let me, if not by birth, have lands by wit:"
1532,All with me's meet that I can fashion fit.
1532,
1532,[Exit.]
1532,
1532,
1532,
1532,Scene III. A Room in the Duke of Albany's Palace.
1532,
1532,[Enter Goneril and Oswald.]
1532,
1532,Gon.
1532,Did my father strike my gentleman for chiding of his fool?
1532,
1532,"Osw. Ay, madam."
1532,
1532,Gon.
1532,"By day and night, he wrongs me; every hour"
1532,"He flashes into one gross crime or other,"
1532,That sets us all at odds; I'll not endure it:
1532,"His knights grow riotous, and himself upbraids us"
1532,"On every trifle.--When he returns from hunting,"
1532,I will not speak with him; say I am sick.--
1532,"If you come slack of former services,"
1532,You shall do well; the fault of it I'll answer.
1532,
1532,Osw.
1532,"He's coming, madam; I hear him."
1532,
1532,[Horns within.]
1532,
1532,Gon.
1532,"Put on what weary negligence you please,"
1532,You and your fellows; I'd have it come to question:
1532,"If he distaste it, let him to our sister,"
1532,"Whose mind and mine, I know, in that are one,"
1532,"Not to be overruled. Idle old man,"
1532,That still would manage those authorities
1532,"That he hath given away!--Now, by my life,"
1532,Old fools are babes again; and must be us'd
1532,"With checks as flatteries,--when they are seen abus'd."
1532,Remember what I have said.
1532,
1532,Osw.
1532,"Very well, madam."
1532,
1532,Gon.
1532,And let his knights have colder looks among you;
1532,"What grows of it, no matter; advise your fellows so;"
1532,"I would breed from hence occasions, and I shall,"
1532,That I may speak.--I'll write straight to my sister
1532,To hold my very course.--Prepare for dinner.
1532,
1532,[Exeunt.]
1532,
1532,
1532,
1532,Scene IV. A Hall in Albany's Palace.
1532,
1532,"[Enter Kent, disguised.]"
1532,
1532,Kent.
1532,"If but as well I other accents borrow,"
1532,"That can my speech defuse, my good intent"
1532,May carry through itself to that full issue
1532,"For which I rais'd my likeness.--Now, banish'd Kent,"
1532,"If thou canst serve where thou dost stand condemn'd,"
1532,"So may it come, thy master, whom thou lov'st,"
1532,Shall find thee full of labours.
1532,
1532,"[Horns within. Enter King Lear, Knights, and Attendants.]"
1532,
1532,Lear.
1532,Let me not stay a jot for dinner; go get it ready.
1532,
1532,[Exit an Attendant.]
1532,
1532,How now! what art thou?
1532,
1532,Kent.
1532,"A man, sir."
1532,
1532,Lear.
1532,What dost thou profess? What wouldst thou with us?
1532,
1532,Kent.
1532,I do profess to be no less than I seem; to serve him truly that
1532,will put me in trust; to love him that is honest; to converse
1532,with him that is wise and says little; to fear judgment; to fight
1532,when I cannot choose; and to eat no fish.
1532,
1532,Lear.
1532,What art thou?
1532,
1532,Kent.
1532,"A very honest-hearted fellow, and as poor as the king."
1532,
1532,Lear.
1532,"If thou be'st as poor for a subject as he's for a king, thou art"
1532,poor enough. What wouldst thou?
1532,
1532,Kent.
1532,Service.
1532,
1532,Lear.
1532,Who wouldst thou serve?
1532,
1532,Kent.
1532,You.
1532,
1532,Lear.
1532,"Dost thou know me, fellow?"
1532,
1532,Kent.
1532,"No, sir; but you have that in your countenance which I would fain"
1532,call master.
1532,
1532,Lear.
1532,What's that?
1532,
1532,Kent.
1532,Authority.
1532,
1532,Lear.
1532,What services canst thou do?
1532,
1532,Kent.
1532,"I can keep honest counsel, ride, run, mar a curious tale in"
1532,telling it and deliver a plain message bluntly. That which
1532,"ordinary men are fit for, I am qualified in, and the best of"
1532,me is diligence.
1532,
