gutenberg_id,text
1513,
1513,Sampson.
1513,A dog of the house of Montague moves me.
1513,
1513,Gregory.
1513,To move is to stir; and to be valiant is to stand:
1513,"therefore, if thou art moved, thou runn'st away."
1513,
1513,Sampson.
1513,A dog of that house shall move me to stand:
1513,I will take the wall of any man or maid of Montague's.
1513,
1513,Gregory.
1513,That shows thee a weak slave; for the weakest goes to the
1513,wall.
1513,
1513,Sampson.
1513,"True; and therefore women, being the weaker vessels,"
1513,are ever thrust to the wall: therefore I will push Montague's men
1513,from the wall and thrust his maids to the wall.
1513,
1513,Gregory.
1513,The quarrel is between our masters and us their men.
1513,
1513,Sampson.
1513,"'Tis all one, I will show myself a tyrant:"
1513,"when I have fought with the men I will be cruel with the maids,"
1513,I will cut off their heads.
1513,
1513,Gregory.
1513,The heads of the maids?
1513,
1513,Sampson.
1513,"Ay, the heads of the maids, or their maidenheads;"
1513,take it in what sense thou wilt.
1513,
1513,Gregory.
1513,They must take it in sense that feel it.
1513,
1513,Sampson.
1513,Me they shall feel while I am able to stand:
1513,and 'tis known I am a pretty piece of flesh.
1513,
1513,Gregory.
1513,"'Tis well thou art not fish; if thou hadst,"
1513,thou hadst been poor-John.--Draw thy tool;
1513,Here comes two of the house of Montagues.
1513,
1513,Sampson.
1513,My naked weapon is out: quarrel! I will back thee.
1513,
1513,Gregory.
1513,How! turn thy back and run?
1513,
1513,Sampson.
1513,Fear me not.
1513,
1513,Gregory.
1513,"No, marry; I fear thee!"
1513,
1513,Sampson.
1513,Let us take the law of our sides; let them begin.
1513,
1513,Gregory.
1513,I will frown as I pass by; and let them take it as they
1513,list.
1513,
1513,Sampson.
1513,"Nay, as they dare. I will bite my thumb at them; which is"
1513,disgrace to them if they bear it.
1513,
1513,[Enter Abraham and Balthasar.]
1513,
1513,Abraham.
1513,"Do you bite your thumb at us, sir?"
1513,
1513,Sampson.
1513,"I do bite my thumb, sir."
1513,
1513,Abraham.
1513,"Do you bite your thumb at us, sir?"
1513,
1513,Sampson.
1513,Is the law of our side if I say ay?
1513,
1513,Gregory.
1513,No.
1513,
1513,Sampson.
1513,"No, sir, I do not bite my thumb at you, sir; but I bite my"
1513,"thumb, sir."
1513,
1513,Gregory.
1513,"Do you quarrel, sir?"
1513,
1513,Abraham.
1513,"Quarrel, sir! no, sir."
1513,
1513,Sampson.
1513,"But if you do, sir, am for you: I serve as good a man as"
1513,you.
1513,
1513,Abraham.
1513,No better.
1513,
1513,Sampson.
1513,"Well, sir."
1513,
1513,Gregory.
1513,Say better; here comes one of my master's kinsmen.
1513,
1513,Sampson.
1513,"Yes, better, sir."
1513,
1513,Abraham.
1513,You lie.
1513,
1513,Sampson.
1513,"Draw, if you be men.--Gregory, remember thy swashing blow."
1513,
1513,[They fight.]
1513,
1513,[Enter Benvolio.]
1513,
1513,Benvolio.
1513,"Part, fools! put up your swords; you know not what you do."
1513,[Beats down their swords.]
1513,
1513,[Enter Tybalt.]
1513,
1513,Tybalt.
1513,"What, art thou drawn among these heartless hinds?"
1513,"Turn thee Benvolio, look upon thy death."
1513,
1513,Benvolio.
1513,"I do but keep the peace: put up thy sword,"
1513,Or manage it to part these men with me.
1513,
1513,Tybalt.
1513,"What, drawn, and talk of peace! I hate the word"
1513,"As I hate hell, all Montagues, and thee:"
1513,"Have at thee, coward!"
1513,
1513,[They fight.]
1513,
1513,"[Enter several of both Houses, who join the fray; then enter"
1513,Citizens with clubs.]
1513,
1513,1 Citizen.
1513,"Clubs, bills, and partisans! strike! beat them down!"
1513,Down with the Capulets! Down with the Montagues!
1513,
1513,"[Enter Capulet in his gown, and Lady Capulet.]"
1513,
1513,Capulet.
1513,"What noise is this?--Give me my long sword, ho!"
1513,
1513,Lady Capulet.
1513,"A crutch, a crutch!--Why call you for a sword?"
1513,
1513,Capulet.
1513,"My sword, I say!--Old Montague is come,"
1513,And flourishes his blade in spite of me.
1513,
1513,[Enter Montague and his Lady  Montague.]
1513,
1513,Montague.
1513,"Thou villain Capulet!-- Hold me not, let me go."
1513,
1513,Lady  Montague.
1513,Thou shalt not stir one foot to seek a foe.
1513,
1513,"[Enter Prince, with Attendants.]"
1513,
1513,Prince.
1513,"Rebellious subjects, enemies to peace,"
1513,"Profaners of this neighbour-stained steel,--"
1513,"Will they not hear?--What, ho! you men, you beasts,"
1513,That quench the fire of your pernicious rage
1513,"With purple fountains issuing from your veins,--"
1513,"On pain of torture, from those bloody hands"
1513,Throw your mistemper'd weapons to the ground
1513,And hear the sentence of your moved prince.--
1513,"Three civil brawls, bred of an airy word,"
1513,"By thee, old Capulet, and Montague,"
1513,Have thrice disturb'd the quiet of our streets;
1513,And made Verona's ancient citizens
1513,"Cast by their grave beseeming ornaments,"
1513,"To wield old partisans, in hands as old,"
1513,"Canker'd with peace, to part your canker'd hate:"
1513,"If ever you disturb our streets again,"
1513,Your lives shall pay the forfeit of the peace.
1513,"For this time, all the rest depart away:--"
1513,"You, Capulet, shall go along with me;--"
1513,"And, Montague, come you this afternoon,"
1513,"To know our farther pleasure in this case,"
1513,"To old Free-town, our common judgment-place.--"
1513,"Once more, on pain of death, all men depart."
1513,
1513,"[Exeunt Prince and Attendants; Capulet, Lady Capulet, Tybalt,"
1513,"Citizens, and Servants.]"
1513,
1513,Montague.
1513,Who set this ancient quarrel new abroach?--
1513,"Speak, nephew, were you by when it began?"
1513,
1513,Benvolio.
1513,Here were the servants of your adversary
1513,"And yours, close fighting ere I did approach:"
1513,I drew to part them: in the instant came
1513,"The fiery Tybalt, with his sword prepar'd;"
1513,"Which, as he breath'd defiance to my ears,"
1513,"He swung about his head, and cut the winds,"
1513,"Who, nothing hurt withal, hiss'd him in scorn:"
1513,"While we were interchanging thrusts and blows,"
1513,"Came more and more, and fought on part and part,"
1513,"Till the prince came, who parted either part."
1513,
1513,Lady Montague.
1513,"O, where is Romeo?--saw you him to-day?--"
1513,Right glad I am he was not at this fray.
1513,
1513,Benvolio.
1513,"Madam, an hour before the worshipp'd sun"
1513,"Peer'd forth the golden window of the east,"
1513,A troubled mind drave me to walk abroad;
1513,"Where,--underneath the grove of sycamore"
1513,"That westward rooteth from the city's side,--"
1513,So early walking did I see your son:
1513,"Towards him I made; but he was ware of me,"
1513,And stole into the covert of the wood:
1513,"I, measuring his affections by my own,--"
1513,"That most are busied when they're most alone,--"
1513,"Pursu'd my humour, not pursuing his,"
1513,And gladly shunn'd who gladly fled from me.
1513,
1513,Montague.
1513,"Many a morning hath he there been seen,"
1513,"With tears augmenting the fresh morning's dew,"
1513,Adding to clouds more clouds with his deep sighs:
1513,But all so soon as the all-cheering sun
1513,Should in the farthest east begin to draw
1513,"The shady curtains from Aurora's bed,"
1513,"Away from light steals home my heavy son,"
1513,And private in his chamber pens himself;
1513,"Shuts up his windows, locks fair daylight out"
1513,And makes himself an artificial night:
1513,"Black and portentous must this humour prove,"
1513,Unless good counsel may the cause remove.
1513,
1513,Benvolio.
1513,"My noble uncle, do you know the cause?"
1513,
1513,Montague.
1513,I neither know it nor can learn of him.
1513,
1513,Benvolio.
1513,Have you importun'd him by any means?
1513,
1513,Montague.
1513,Both by myself and many other friends;
1513,"But he, his own affections' counsellor,"
1513,"Is to himself,--I will not say how true,--"
1513,"But to himself so secret and so close,"
1513,"So far from sounding and discovery,"
1513,As is the bud bit with an envious worm
1513,"Ere he can spread his sweet leaves to the air,"
1513,Or dedicate his beauty to the sun.
1513,"Could we but learn from whence his sorrows grow,"
1513,We would as willingly give cure as know.
1513,
1513,Benvolio.
1513,"See, where he comes: so please you step aside;"
1513,I'll know his grievance or be much denied.
1513,
1513,Montague.
1513,I would thou wert so happy by thy stay
1513,"To hear true shrift.--Come, madam, let's away,"
1513,
1513,[Exeunt Montague and Lady.]
1513,
1513,[Enter Romeo.]
1513,
1513,Benvolio.
1513,"Good morrow, cousin."
1513,
1513,Romeo.
1513,Is the day so young?
1513,
1513,Benvolio.
1513,But new struck nine.
1513,
1513,Romeo.
1513,Ay me! sad hours seem long.
1513,Was that my father that went hence so fast?
1513,
1513,Benvolio.
1513,It was.--What sadness lengthens Romeo's hours?
1513,
1513,Romeo.
1513,"Not having that which, having, makes them short."
1513,
1513,Benvolio.
1513,In love?
1513,
1513,Romeo.
1513,"Out,--"
1513,
1513,Benvolio.
1513,Of love?
1513,
1513,Romeo.
1513,Out of her favour where I am in love.
1513,
1513,Benvolio.
1513,"Alas, that love, so gentle in his view,"
1513,Should be so tyrannous and rough in proof!
1513,
1513,Romeo.
1513,"Alas that love, whose view is muffled still,"
1513,"Should, without eyes, see pathways to his will!--"
1513,Where shall we dine?--O me!--What fray was here?
1513,"Yet tell me not, for I have heard it all."
1513,"Here's much to do with hate, but more with love:--"
1513,"Why, then, O brawling love! O loving hate!"
1513,"O anything, of nothing first create!"
1513,O heavy lightness! serious vanity!
1513,Mis-shapen chaos of well-seeming forms!
1513,"Feather of lead, bright smoke, cold fire, sick health!"
1513,"Still-waking sleep, that is not what it is!--"
1513,"This love feel I, that feel no love in this."
1513,Dost thou not laugh?
1513,
1513,Benvolio.
1513,"No, coz, I rather weep."
1513,
1513,Romeo.
1513,"Good heart, at what?"
1513,
1513,Benvolio.
1513,At thy good heart's oppression.
1513,
1513,Romeo.
1513,"Why, such is love's transgression.--"
1513,Griefs of mine own lie heavy in my breast;
1513,"Which thou wilt propagate, to have it prest"
1513,With more of thine: this love that thou hast shown
1513,Doth add more grief to too much of mine own.
1513,Love is a smoke rais'd with the fume of sighs;
1513,"Being purg'd, a fire sparkling in lovers' eyes;"
1513,"Being vex'd, a sea nourish'd with lovers' tears:"
1513,"What is it else? a madness most discreet,"
1513,"A choking gall, and a preserving sweet.--"
1513,"Farewell, my coz."
1513,
1513,[Going.]
1513,
1513,Benvolio.
1513,Soft! I will go along:
1513,"An if you leave me so, you do me wrong."
1513,
1513,Romeo.
1513,Tut! I have lost myself; I am not here:
1513,"This is not Romeo, he's some other where."
1513,
1513,Benvolio.
1513,Tell me in sadness who is that you love?
1513,
1513,Romeo.
1513,"What, shall I groan and tell thee?"
1513,
1513,Benvolio.
1513,"Groan!  why, no;"
1513,But sadly tell me who.
1513,
1513,Romeo.
1513,"Bid a sick man in sadness make his will,--"
1513,"Ah, word ill urg'd to one that is so ill!--"
1513,"In sadness, cousin, I do love a woman."
1513,
1513,Benvolio.
1513,I aim'd so near when I suppos'd you lov'd.
1513,
1513,Romeo.
1513,A right good markman!--And she's fair I love.
1513,
1513,Benvolio.
1513,"A right fair mark, fair coz, is soonest hit."
1513,
1513,Romeo.
1513,"Well, in that hit you miss: she'll not be hit"
1513,"With Cupid's arrow,--she hath Dian's wit;"
1513,"And, in strong proof of chastity well arm'd,"
1513,From love's weak childish bow she lives unharm'd.
1513,She will not stay the siege of loving terms
1513,"Nor bide th' encounter of assailing eyes,"
1513,Nor ope her lap to saint-seducing gold:
1513,"O, she's rich in beauty; only poor"
1513,"That, when she dies, with beauty dies her store."
1513,
1513,Benvolio.
1513,Then she hath sworn that she will still live chaste?
1513,
1513,Romeo.
1513,"She hath, and in that sparing makes huge waste;"
1513,"For beauty, starv'd with her severity,"
1513,Cuts beauty off from all posterity.
1513,"She is too fair, too wise; wisely too fair,"
1513,To merit bliss by making me despair:
1513,She hath forsworn to love; and in that vow
1513,Do I live dead that live to tell it now.
1513,
1513,Benvolio.
1513,"Be rul'd by me, forget to think of her."
1513,
1513,Romeo.
1513,"O, teach me how I should forget to think."
1513,
1513,Benvolio.
1513,By giving liberty unto thine eyes;
1513,Examine other beauties.
1513,
1513,Romeo.
1513,'Tis the way
1513,"To call hers, exquisite, in question more:"
1513,"These happy masks that kiss fair ladies' brows,"
1513,"Being black, puts us in mind they hide the fair;"
1513,He that is strucken blind cannot forget
1513,The precious treasure of his eyesight lost:
1513,"Show me a mistress that is passing fair,"
1513,What doth her beauty serve but as a note
1513,Where I may read who pass'd that passing fair?
1513,Farewell: thou canst not teach me to forget.
1513,
1513,Benvolio.
1513,"I'll pay that doctrine, or else die in debt."
1513,
1513,[Exeunt.]
1513,
1513,
1513,
1513,Scene II. A Street.
1513,
1513,"[Enter Capulet, Paris, and Servant.]"
1513,
1513,Capulet.
1513,"But Montague is bound as well as I,"
1513,"In penalty alike; and 'tis not hard, I think,"
1513,For men so old as we to keep the peace.
1513,
1513,Paris.
1513,Of honourable reckoning are you both;
1513,And pity 'tis you liv'd at odds so long.
1513,"But now, my lord, what say you to my suit?"
1513,
1513,Capulet.
1513,But saying o'er what I have said before:
1513,"My child is yet a stranger in the world,"
1513,She hath not seen the change of fourteen years;
1513,Let two more summers wither in their pride
1513,Ere we may think her ripe to be a bride.
1513,
1513,Paris.
1513,Younger than she are happy mothers made.
1513,
1513,Capulet.
1513,And too soon marr'd are those so early made.
1513,"The earth hath swallowed all my hopes but she,--"
1513,She is the hopeful lady of my earth:
1513,"But woo her, gentle Paris, get her heart,"
1513,My will to her consent is but a part;
1513,"An she agree, within her scope of choice"
1513,Lies my consent and fair according voice.
1513,"This night I hold an old accustom'd feast,"
1513,"Whereto I have invited many a guest,"
1513,"Such as I love; and you among the store,"
1513,"One more, most welcome, makes my number more."
1513,At my poor house look to behold this night
1513,Earth-treading stars that make dark heaven light:
1513,Such comfort as do lusty young men feel
1513,When well apparell'd April on the heel
1513,"Of limping winter treads, even such delight"
1513,Among fresh female buds shall you this night
1513,"Inherit at my house; hear all, all see,"
1513,And like her most whose merit most shall be:
1513,"Which, among view of many, mine, being one,"
1513,"May stand in number, though in reckoning none."
1513,"Come, go with me.--Go, sirrah, trudge about"
1513,Through fair Verona; find those persons out
1513,"Whose names are written there, [gives a paper] and to them say,"
1513,My house and welcome on their pleasure stay.
1513,
1513,[Exeunt Capulet and Paris].
1513,
1513,Servant.Find them out whose names are written here!
1513,It is written that the shoemaker should meddle with
1513,"his yard and the tailor with his last, the fisher with"
1513,"his pencil, and the painter with his nets; but I am"
1513,"sent to find those persons whose names are here writ,"
1513,and can never find what names the writing person
1513,hath here writ. I must to the learned:--in good time!
1513,
1513,[Enter Benvolio and Romeo.]
1513,
1513,Benvolio.
1513,"Tut, man, one fire burns out another's burning,"
1513,  One pain is lessen'd by another's anguish;
1513,"Turn giddy, and be holp by backward turning;"
1513,  One desperate grief cures with another's languish:
1513,"Take thou some new infection to thy eye,"
1513,And the rank poison of the old will die.
1513,
1513,Romeo.
1513,Your plantain-leaf is excellent for that.
1513,
1513,Benvolio.
1513,"For what, I pray thee?"
1513,
1513,Romeo.
1513,For your broken shin.
1513,
1513,Benvolio.
1513,"Why, Romeo, art thou mad?"
1513,
1513,Romeo.
1513,"Not mad, but bound more than a madman is;"
1513,"Shut up in prison, kept without my food,"
1513,"Whipp'd and tormented and--God-den, good fellow."
1513,
1513,Servant.
1513,"God gi' go-den.--I pray, sir, can you read?"
1513,
1513,Romeo.
1513,"Ay, mine own fortune in my misery."
1513,
1513,Servant.
1513,Perhaps you have learned it without book:
1513,"but I pray, can you read anything you see?"
1513,
1513,Romeo.
1513,"Ay, If I know the letters and the language."
1513,
1513,Servant.
1513,Ye say honestly: rest you merry!
1513,
1513,Romeo.
1513,"Stay, fellow; I can read.  [Reads.]"
1513,'Signior Martino and his wife and daughters;
1513,County Anselmo and his beauteous sisters; the
1513,lady widow of Vitruvio; Signior Placentio and
1513,his lovely nieces; Mercutio and his brother
1513,"Valentine; mine uncle Capulet, his wife, and"
1513,daughters; my fair niece Rosaline; Livia; Signior
1513,Valentio and his cousin Tybalt; Lucio and the
1513,lively Helena.'
1513,A fair assembly. [Gives back the paper]: whither should they
1513,come?
1513,
1513,Servant.
1513,Up.
1513,
1513,Romeo.
1513,Whither?
1513,
1513,Servant.
1513,To supper; to our house.
1513,
1513,Romeo.
1513,Whose house?
1513,
1513,Servant.
1513,My master's.
1513,
1513,Romeo.
1513,Indeed I should have ask'd you that before.
1513,
1513,Servant.
1513,Now I'll tell you without asking: my master is the great
1513,"rich Capulet; and if you be not of the house of Montagues,"
1513,"I pray, come and crush a cup of wine.  Rest you merry!"
1513,
1513,[Exit.]
1513,
1513,Benvolio.
1513,At this same ancient feast of Capulet's
1513,Sups the fair Rosaline whom thou so lov'st;
1513,With all the admired beauties of Verona.
1513,"Go thither; and, with unattainted eye,"
1513,"Compare her face with some that I shall show,"
1513,And I will make thee think thy swan a crow.
1513,
1513,Romeo.
1513,When the devout religion of mine eye
1513,"  Maintains such falsehood, then turn tears to fires;"
1513,"And these,--who, often drown'd, could never die,--"
1513,"  Transparent heretics, be burnt for liars!"
1513,One fairer than my love? the all-seeing sun
1513,Ne'er saw her match since first the world begun.
1513,
1513,Benvolio.
1513,"Tut, you saw her fair, none else being by,"
1513,Herself pois'd with herself in either eye:
1513,But in that crystal scales let there be weigh'd
1513,Your lady's love against some other maid
1513,"That I will show you shining at this feast,"
1513,And she shall scant show well that now shows best.
1513,
1513,Romeo.
1513,"I'll go along, no such sight to be shown,"
1513,But to rejoice in splendour of my own.
1513,
1513,[Exeunt.]
1513,
1513,
1513,
1513,Scene III. Room in Capulet's House.
1513,
1513,"[Enter Lady Capulet, and Nurse.]"
1513,
1513,Lady Capulet.
1513,"Nurse, where's my daughter?  call her forth to me."
1513,
1513,Nurse.
1513,"Now, by my maidenhea,--at twelve year old,--"
1513,"I bade her come.--What, lamb! what ladybird!--"
1513,"God forbid!--where's this girl?--what, Juliet!"
1513,
1513,[Enter Juliet.]
1513,
1513,Juliet.
1513,"How now, who calls?"
1513,
1513,Nurse.
1513,Your mother.
1513,
1513,Juliet.
1513,"Madam, I am here.  What is your will?"
1513,
1513,Lady Capulet.
1513,"This is the matter,--Nurse, give leave awhile,"
1513,"We must talk in secret: nurse, come back again;"
1513,"I have remember'd me, thou's hear our counsel."
1513,Thou knowest my daughter's of a pretty age.
1513,
1513,Nurse.
1513,"Faith, I can tell her age unto an hour."
1513,
1513,Lady Capulet.
1513,She's not fourteen.
1513,
1513,Nurse.
1513,"I'll lay fourteen of my teeth,--"
1513,"And yet, to my teen be it spoken, I have but four,--"
1513,She is not fourteen. How long is it now
1513,To Lammas-tide?
1513,
1513,Lady Capulet.
1513,A fortnight and odd days.
1513,
1513,Nurse.
1513,"Even or odd, of all days in the year,"
1513,Come Lammas-eve at night shall she be fourteen.
1513,"Susan and she,--God rest all Christian souls!--"
1513,"Were of an age: well, Susan is with God;"
1513,"She was too good for me:--but, as I said,"
1513,On Lammas-eve at night shall she be fourteen;
1513,"That shall she, marry; I remember it well."
1513,'Tis since the earthquake now eleven years;
1513,"And she was wean'd,--I never shall forget it--,"
1513,"Of all the days of the year, upon that day:"
1513,"For I had then laid wormwood to my dug,"
1513,Sitting in the sun under the dove-house wall;
1513,My lord and you were then at Mantua:
1513,"Nay, I do bear a brain:--but, as I said,"
1513,When it did taste the wormwood on the nipple
1513,"Of my dug and felt it bitter, pretty fool,"
1513,"To see it tetchy, and fall out with the dug!"
1513,"Shake, quoth the dove-house: 'twas no need, I trow,"
1513,To bid me trudge.
1513,And since that time it is eleven years;
1513,"For then she could stand alone; nay, by the rood"
1513,She could have run and waddled all about;
1513,"For even the day before, she broke her brow:"
1513,"And then my husband,--God be with his soul!"
1513,"'A was a merry man,--took up the child:"
1513,"'Yea,' quoth he, 'dost thou fall upon thy face?"
1513,Thou wilt fall backward when thou hast more wit;
1513,"Wilt thou not, Jule?' and, by my holidame,"
1513,"The pretty wretch left crying, and said 'Ay:'"
1513,To see now how a jest shall come about!
1513,"I warrant, an I should live a thousand yeas,"
1513,"I never should forget it; 'Wilt thou not, Jule?' quoth he;"
1513,"And, pretty fool, it stinted, and said 'Ay.'"
1513,
1513,Lady Capulet.
1513,Enough of this; I pray thee hold thy peace.
1513,
1513,Nurse.
1513,"Yes, madam;--yet I cannot choose but laugh,"
1513,"To think it should leave crying, and say 'Ay:'"
1513,"And yet, I warrant, it had upon its brow"
1513,A bump as big as a young cockerel's stone;
1513,A parlous knock; and it cried bitterly.
1513,"'Yea,' quoth my husband, 'fall'st upon thy face?"
1513,Thou wilt fall backward when thou com'st to age;
1513,"Wilt thou not, Jule?' it stinted, and said 'Ay.'"
1513,
1513,Juliet.
1513,"And stint thou too, I pray thee, nurse, say I."
1513,
1513,Nurse.
1513,"Peace, I have done. God mark thee to his grace!"
1513,Thou wast the prettiest babe that e'er I nurs'd:
1513,"An I might live to see thee married once, I have my wish."
1513,
1513,Lady Capulet.
1513,"Marry, that marry is the very theme"
1513,"I came to talk of.--Tell me, daughter Juliet,"
1513,How stands your disposition to be married?
1513,
1513,Juliet.
1513,It is an honour that I dream not of.
1513,
1513,Nurse.
1513,"An honour!--were not I thine only nurse,"
1513,I would say thou hadst suck'd wisdom from thy teat.
1513,
1513,Lady Capulet.
1513,"Well, think of marriage now: younger than you,"
1513,"Here in Verona, ladies of esteem,"
1513,Are made already mothers: by my count
1513,I was your mother much upon these years
1513,"That you are now a maid.  Thus, then, in brief;--"
1513,The valiant Paris seeks you for his love.
1513,
1513,Nurse.
1513,"A man, young lady! lady, such a man"
1513,As all the world--why he's a man of wax.
1513,
1513,Lady Capulet.
1513,Verona's summer hath not such a flower.
1513,
1513,Nurse.
1513,"Nay, he's a flower, in faith, a very flower."
1513,
1513,Lady Capulet.
1513,What say you? can you love the gentleman?
1513,This night you shall behold him at our feast;
1513,"Read o'er the volume of young Paris' face,"
1513,And find delight writ there with beauty's pen;
1513,"Examine every married lineament,"
1513,And see how one another lends content;
1513,And what obscur'd in this fair volume lies
1513,Find written in the margent of his eyes.
1513,"This precious book of love, this unbound lover,"
1513,"To beautify him, only lacks a cover:"
1513,The fish lives in the sea; and 'tis much pride
1513,For fair without the fair within to hide:
1513,"That book in many's eyes doth share the glory,"
1513,That in gold clasps locks in the golden story;
1513,"So shall you share all that he doth possess,"
1513,"By having him, making yourself no less."
1513,
1513,Nurse.
1513,"No less! nay, bigger; women grow by men"
1513,
1513,Lady Capulet.
1513,"Speak briefly, can you like of Paris' love?"
1513,
1513,Juliet.
1513,"I'll look to like, if looking liking move:"
1513,But no more deep will I endart mine eye
1513,Than your consent gives strength to make it fly.
1513,
1513,[Enter a Servant.]
1513,
1513,Servant.
1513,"Madam, the guests are come, supper served up, you"
1513,"called, my young lady asked for, the nurse cursed"
1513,"in the pantry, and everything in extremity. I must"
1513,"hence to wait; I beseech you, follow straight."
1513,
1513,Lady Capulet.
1513,We follow thee. [Exit Servant.]--
1513,"Juliet, the county stays."
1513,
1513,Nurse.
1513,"Go, girl, seek happy nights to happy days."
1513,
1513,[Exeunt.]
1513,
1513,
1513,
1513,Scene IV. A Street.
1513,
1513,"[Enter Romeo, Mercutio, Benvolio, with five or six Maskers;"
1513,"Torch-bearers, and others.]"
1513,
1513,Romeo.
1513,"What, shall this speech be spoke for our excuse?"
1513,Or shall we on without apology?
1513,
1513,Benvolio.
1513,The date is out of such prolixity:
1513,"We'll have no Cupid hoodwink'd with a scarf,"
1513,"Bearing a Tartar's painted bow of lath,"
1513,Scaring the ladies like a crow-keeper;
1513,"Nor no without-book prologue, faintly spoke"
1513,"After the prompter, for our entrance:"
1513,"But, let them measure us by what they will,"
1513,"We'll measure them a measure, and be gone."
1513,
1513,Romeo.
1513,"Give me a torch,--I am not for this ambling;"
1513,"Being but heavy, I will bear the light."
1513,
1513,Mercutio.
1513,"Nay, gentle Romeo, we must have you dance."
1513,
1513,Romeo.
1513,"Not I, believe me: you have dancing shoes,"
1513,With nimble soles; I have a soul of lead
1513,So stakes me to the ground I cannot move.
1513,
1513,Mercutio.
1513,"You are a lover; borrow Cupid's wings,"
1513,And soar with them above a common bound.
1513,
1513,Romeo.
1513,I am too sore enpierced with his shaft
1513,"To soar with his light feathers; and so bound,"
1513,I cannot bound a pitch above dull woe:
1513,Under love's heavy burden do I sink.
1513,
1513,Mercutio.
1513,"And, to sink in it, should you burden love;"
1513,Too great oppression for a tender thing.
1513,
1513,Romeo.
1513,"Is love a tender thing?  it is too rough,"
1513,"Too rude, too boisterous; and it pricks like thorn."
1513,
1513,Mercutio.
1513,"If love be rough with you, be rough with love;"
1513,"Prick love for pricking, and you beat love down.--"
1513,Give me a case to put my visage in: [Putting on a mask.]
1513,A visard for a visard!  what care I
1513,What curious eye doth quote deformities?
1513,Here are the beetle-brows shall blush for me.
1513,
1513,Benvolio.
1513,"Come, knock and enter; and no sooner in"
1513,But every man betake him to his legs.
1513,
1513,Romeo.
1513,"A torch for me: let wantons, light of heart,"
1513,Tickle the senseless rushes with their heels;
1513,"For I am proverb'd with a grandsire phrase,--"
1513,"I'll be a candle-holder and look on,--"
1513,"The game was ne'er so fair, and I am done."
1513,
1513,Mercutio.
1513,"Tut, dun's the mouse, the constable's own word:"
1513,"If thou art dun, we'll draw thee from the mire"
1513,"Of this--sir-reverence--love, wherein thou stick'st"
1513,"Up to the ears.--Come, we burn daylight, ho."
1513,
1513,Romeo.
1513,"Nay, that's not so."
1513,
1513,Mercutio.
1513,"I mean, sir, in delay"
1513,"We waste our lights in vain, like lamps by day."
1513,"Take our good meaning, for our judgment sits"
1513,Five times in that ere once in our five wits.
1513,
1513,Romeo.
1513,"And we mean well, in going to this mask;"
1513,But 'tis no wit to go.
1513,
1513,Mercutio.
1513,"Why, may one ask?"
1513,
1513,Romeo.
1513,I dreamt a dream to-night.
1513,
1513,Mercutio.
